SystemTimeStamp,meanX,meanY,meanValidity,lX,lY,lV,lPupil,lPupilV,rX,rY,rV,rPupil,rPupilV,participant,language,list,trialID,trial,trialType,phase,extra
107947848,0.493673205,0.506051064,1,0.497551501,0.499817699,1,3.901077271,1,0.48979488,0.512284458,1,3.775344849,1,1,spa,1,22,2,NA,prime,sofa
107947856,0.495463252,0.530006051,1,0.505156755,0.544421613,1,3.773239136,1,0.485769719,0.515590429,1,3.698272705,1,1,spa,1,22,2,NA,prime,sofa
107947872,0.499509573,0.483530432,1,0.498173088,0.535585165,1,3.760360718,1,0.500846088,0.431475699,1,3.601196289,1,1,spa,1,22,2,NA,prime,sofa
107947880,0.49870044,0.474472582,1,0.500567913,0.53962338,1,3.731246948,1,0.496832997,0.409321755,1,3.540969849,1,1,spa,1,22,2,NA,prime,sofa
107947888,0.495880246,0.525092661,1,0.499816447,0.545167148,1,3.763931274,1,0.491944045,0.505018175,1,3.730010986,1,1,spa,1,22,2,NA,prime,sofa
107947896,0.501817942,0.481367439,1,0.501833677,0.545735657,1,3.746154785,1,0.501802146,0.416999221,1,3.512237549,1,1,spa,1,22,2,NA,prime,sofa
107947904,0.504408479,0.478911936,1,0.507050455,0.552747011,1,3.741973877,1,0.501766443,0.405076861,1,3.483657837,1,1,spa,1,22,2,NA,prime,sofa
107947912,0.497850001,0.493147284,1,0.503044188,0.542437851,1,3.745880127,1,0.492655814,0.443856716,1,3.588882446,1,1,spa,1,22,2,NA,prime,sofa
107947920,0.498541176,0.507113576,1,0.505218089,0.540879011,1,3.724014282,1,0.491864264,0.4733482,1,3.662109375,1,1,spa,1,22,2,NA,prime,sofa
107947928,0.498774052,0.501201868,1,0.503653884,0.549022555,1,3.742172241,1,0.49389419,0.453381151,1,3.581970215,1,1,spa,1,22,2,NA,prime,sofa
107947936,0.497026473,0.520294368,1,0.499344915,0.548008502,1,3.730575562,1,0.494708031,0.492580235,1,3.683837891,1,1,spa,1,22,2,NA,prime,sofa
107947944,0.499144077,0.506098509,1,0.501176059,0.546746731,1,3.72467041,1,0.497112066,0.465450346,1,3.604690552,1,1,spa,1,22,2,NA,prime,sofa
107947952,0.496458739,0.519004464,1,0.499304503,0.545737922,1,3.71546936,1,0.493612975,0.492270976,1,3.649673462,1,1,spa,1,22,2,NA,prime,sofa
107947960,0.496657103,0.506847203,1,0.499510258,0.543253303,1,3.703842163,1,0.493803948,0.470441133,1,3.612823486,1,1,spa,1,22,2,NA,prime,sofa
107947968,0.497673988,0.46764943,1,0.498608768,0.545940697,1,3.700454712,1,0.496739179,0.389358163,1,3.41293335,1,1,spa,1,22,2,NA,prime,sofa
107947976,0.495599926,0.518327832,1,0.500319362,0.536917746,1,3.68119812,1,0.49088046,0.499737948,1,3.645050049,1,1,spa,1,22,2,NA,prime,sofa
107947984,0.49702704,0.495540977,1,0.500389814,0.531501591,1,3.683609009,1,0.493664294,0.459580332,1,3.560516357,1,1,spa,1,22,2,NA,prime,sofa
107947992,0.499013722,0.50699079,1,0.501237631,0.543962896,1,3.694412231,1,0.496789783,0.470018655,1,3.413955688,1,1,spa,1,22,2,NA,prime,sofa
107948000,0.499604285,0.50778842,1,0.50537163,0.5445351,1,3.712081909,1,0.493836969,0.471041709,1,3.573455811,1,1,spa,1,22,2,NA,prime,sofa
107948008,0.500333965,0.523057938,1,0.502528846,0.550658047,1,3.680389404,1,0.498139113,0.495457888,1,3.586746216,1,1,spa,1,22,2,NA,prime,sofa
107948016,0.49161014,0.499878228,1,0.494224459,0.551601231,1,3.69833374,1,0.48899582,0.448155224,1,3.544799805,1,1,spa,1,22,2,NA,prime,sofa
107948024,0.484657168,0.513406694,1,0.489642829,0.549783051,1,3.691604614,1,0.479671478,0.477030337,1,3.429244995,1,1,spa,1,22,2,NA,prime,sofa
107948032,0.482621133,0.433867931,1,0.488484114,0.53488183,1,3.654312134,1,0.476758122,0.332854003,1,3.227478027,1,1,spa,1,22,2,NA,prime,sofa
107948040,0.491701961,0.503073573,1,0.496249735,0.542664707,1,3.659133911,1,0.487154216,0.46348241,1,3.374328613,1,1,spa,1,22,2,NA,prime,sofa
107948048,0.487017006,0.487059116,1,0.491609156,0.539150655,1,3.64515686,1,0.482424855,0.434967577,1,3.295532227,1,1,spa,1,22,2,NA,prime,sofa
107948056,0.484085381,0.424596727,1,0.489534765,0.5173859,1,3.598602295,1,0.478635967,0.331807524,1,3.21534729,1,1,spa,1,22,2,NA,prime,sofa
107948064,0.488753945,0.486542881,1,0.491232961,0.545157969,1,3.640075684,1,0.486274928,0.427927822,1,3.268859863,1,1,spa,1,22,2,NA,prime,sofa
107948072,0.481443465,0.442102283,1,0.490197361,0.546919227,1,3.652832031,1,0.472689539,0.33728534,1,3.050598145,1,1,spa,1,22,2,NA,prime,sofa
107948080,0.484784544,0.486557722,1,0.488731474,0.528678775,1,3.630279541,1,0.480837613,0.44443664,1,3.320037842,1,1,spa,1,22,2,NA,prime,sofa
107948088,0.491662681,0.504972935,1,0.494400263,0.515793145,1,3.594543457,1,0.488925099,0.494152755,1,3.432785034,1,1,spa,1,22,2,NA,prime,sofa
107948096,0.487866402,0.423728049,1,0.493616283,0.514249086,1,3.594604492,1,0.48211652,0.333206981,1,3.234970093,1,1,spa,1,22,2,NA,prime,sofa
107948104,0.485697865,0.415057778,1,0.486383528,0.469077617,1,3.475906372,1,0.485012233,0.36103794,1,3.326004028,1,1,spa,1,22,2,NA,prime,sofa
107948112,0.484851032,0.448775679,1,0.488319099,0.521281481,1,3.59614563,1,0.481382966,0.376269877,1,3.322280884,1,1,spa,1,22,2,NA,prime,sofa
107948120,0.48842895,0.416084677,1,0.496953487,0.522299826,1,3.610275269,1,0.479904443,0.309869528,1,3.161514282,1,1,spa,1,22,2,NA,prime,sofa
107948128,0.481758952,0.44295308,1,0.488347799,0.479977429,1,3.513397217,1,0.475170106,0.405928731,1,3.3646698,1,1,spa,1,22,2,NA,prime,sofa
107948136,0.484522283,0.459511727,1,0.487292498,0.485885233,1,3.527694702,1,0.481752068,0.433138222,1,3.402114868,1,1,spa,1,22,2,NA,prime,sofa
107948144,0.485835642,0.452517927,1,0.490801334,0.515002906,1,3.57043457,1,0.480869949,0.390032917,1,3.319458008,1,1,spa,1,22,2,NA,prime,sofa
107948152,0.484096944,0.441817701,1,0.48739925,0.483322948,1,3.510437012,1,0.480794668,0.400312454,1,3.323303223,1,1,spa,1,22,2,NA,prime,sofa
107948160,0.481775492,0.446309328,1,0.489161015,0.502080381,1,3.566040039,1,0.47438997,0.390538275,1,3.345794678,1,1,spa,1,22,2,NA,prime,sofa
107948168,0.483816415,0.452313691,1,0.489330143,0.51499933,1,3.588943481,1,0.478302687,0.389628053,1,3.346786499,1,1,spa,1,22,2,NA,prime,sofa
107948176,0.481404305,0.460312366,1,0.486369491,0.517600119,1,3.587356567,1,0.476439118,0.403024584,1,3.391479492,1,1,spa,1,22,2,NA,prime,sofa
107948184,0.488102257,0.471434712,1,0.493482709,0.486598462,1,3.503234863,1,0.482721776,0.456270993,1,3.494918823,1,1,spa,1,22,2,NA,prime,sofa
107948192,0.485367358,0.492976308,1,0.490731835,0.537986219,1,3.629760742,1,0.48000285,0.447966397,1,3.44670105,1,1,spa,1,22,2,NA,prime,sofa
107948208,0.479853362,0.474973381,1,0.488092154,0.52557677,1,3.601287842,1,0.471614569,0.424369961,1,3.413238525,1,1,spa,1,22,2,NA,prime,sofa
107948216,0.484892786,0.492659658,1,0.49348405,0.54482305,1,3.637115479,1,0.476301521,0.440496266,1,3.460906982,1,1,spa,1,22,2,NA,prime,sofa
107948224,0.481558025,0.478498876,1,0.485925436,0.534981132,1,3.617996216,1,0.477190614,0.422016621,1,3.394836426,1,1,spa,1,22,2,NA,prime,sofa
107948232,0.484014869,0.497695178,1,0.488067806,0.526217103,1,3.621948242,1,0.479961962,0.469173253,1,3.527114868,1,1,spa,1,22,2,NA,prime,sofa
107948240,0.485325277,0.449211329,1,0.492669076,0.526520252,1,3.607849121,1,0.477981508,0.371902406,1,3.361999512,1,1,spa,1,22,2,NA,prime,sofa
107948248,0.483441859,0.503801465,1,0.492921084,0.529299617,1,3.598999023,1,0.473962635,0.478303313,1,3.53704834,1,1,spa,1,22,2,NA,prime,sofa
107948256,0.490524173,0.51026988,1,0.497319043,0.535581231,1,3.629989624,1,0.483729333,0.484958559,1,3.563522339,1,1,spa,1,22,2,NA,prime,sofa
107948264,0.493325591,0.486322016,1,0.495280921,0.537123859,1,3.629898071,1,0.491370291,0.435520172,1,3.492630005,1,1,spa,1,22,2,NA,prime,sofa
107948272,0.494631231,0.495292306,1,0.492956787,0.523423314,1,3.623352051,1,0.496305674,0.467161298,1,3.546966553,1,1,spa,1,22,2,NA,prime,sofa
107948280,0.491718143,0.497035801,1,0.496486723,0.536703825,1,3.647323608,1,0.486949563,0.457367748,1,3.544219971,1,1,spa,1,22,2,NA,prime,sofa
107948288,0.492317855,0.494111478,1,0.49842447,0.536709487,1,3.646972656,1,0.48621121,0.451513499,1,3.531829834,1,1,spa,1,22,2,NA,prime,sofa
107948296,0.49188596,0.498607993,1,0.496626377,0.519276083,1,3.609222412,1,0.487145543,0.477939904,1,3.567733765,1,1,spa,1,22,2,NA,prime,sofa
107948304,0.491322994,0.499900877,1,0.495678395,0.506785333,1,3.584579468,1,0.486967564,0.493016422,1,3.599899292,1,1,spa,1,22,2,NA,prime,sofa
107948312,0.493405581,0.488410115,1,0.496326536,0.507398963,1,3.600326538,1,0.490484625,0.469421238,1,3.574371338,1,1,spa,1,22,2,NA,prime,sofa
107948328,0.496820241,0.4795748,1,0.49971208,0.481118023,1,3.524581909,1,0.493928403,0.478031576,1,3.560333252,1,1,spa,1,22,2,NA,prime,sofa
107948336,0.488286704,0.436573327,1,0.493374169,0.503485978,1,3.587768555,1,0.483199239,0.369660676,1,3.335510254,1,1,spa,1,22,2,NA,prime,sofa
107948344,0.493947059,0.491919041,1,0.495196491,0.51792872,1,3.620254517,1,0.492697626,0.465909332,1,3.581436157,1,1,spa,1,22,2,NA,prime,sofa
107948352,0.497039855,0.483653247,1,0.497602552,0.513026118,1,3.625335693,1,0.496477157,0.454280347,1,3.556045532,1,1,spa,1,22,2,NA,prime,sofa
107948360,0.493271768,0.485567868,1,0.497734398,0.521952868,1,3.630096436,1,0.488809109,0.449182898,1,3.54498291,1,1,spa,1,22,2,NA,prime,sofa
107948368,0.49011451,0.465279877,1,0.492492884,0.487363726,1,3.554336548,1,0.487736136,0.443195999,1,3.524719238,1,1,spa,1,22,2,NA,prime,sofa
107948376,0.491261393,0.483566821,1,0.492562503,0.508990109,1,3.600021362,1,0.489960283,0.458143562,1,3.54675293,1,1,spa,1,22,2,NA,prime,sofa
107948384,0.491831303,0.44138971,1,0.496344,0.515884161,1,3.626937866,1,0.487318605,0.366895258,1,3.353393555,1,1,spa,1,22,2,NA,prime,sofa
107948392,0.490852594,0.420797169,1,0.493065506,0.496910304,1,3.589355469,1,0.488639683,0.344684064,1,3.294296265,1,1,spa,1,22,2,NA,prime,sofa
107948400,0.489647627,0.474496186,1,0.49409467,0.533471584,1,3.670944214,1,0.485200554,0.415520817,1,3.439590454,1,1,spa,1,22,2,NA,prime,sofa
107948408,0.491176844,0.446185231,1,0.495577693,0.536542356,1,3.681533813,1,0.486775994,0.355828136,1,3.357025146,1,1,spa,1,22,2,NA,prime,sofa
107948416,0.489245236,0.42190367,1,0.493575156,0.508282125,1,3.610778809,1,0.484915286,0.335525215,1,3.304794312,1,1,spa,1,22,2,NA,prime,sofa
107948424,0.492031872,0.477559507,1,0.494106352,0.521085441,1,3.660202026,1,0.489957362,0.434033543,1,3.520385742,1,1,spa,1,22,2,NA,prime,sofa
107948432,0.489857674,0.466280222,1,0.494689316,0.531338096,1,3.67729187,1,0.485026002,0.401222348,1,3.447860718,1,1,spa,1,22,2,NA,prime,sofa
107948440,0.48738727,0.47798273,1,0.489788294,0.528477132,1,3.686233521,1,0.484986246,0.427488327,1,3.45892334,1,1,spa,1,22,2,NA,prime,sofa
107948448,0.488923073,0.493259311,1,0.493139446,0.520557046,1,3.671447754,1,0.48470667,0.465961576,1,3.590148926,1,1,spa,1,22,2,NA,prime,sofa
107948456,0.491219074,0.503804982,1,0.495871842,0.52822423,1,3.675430298,1,0.486566305,0.479385704,1,3.642074585,1,1,spa,1,22,2,NA,prime,sofa
107948464,0.494837761,0.48946014,1,0.498714864,0.487390995,1,3.598953247,1,0.490960658,0.491529286,1,3.63571167,1,1,spa,1,22,2,NA,prime,sofa
107948472,0.490642011,0.473084748,1,0.498419225,0.510976493,1,3.673446655,1,0.482864767,0.435193032,1,3.510787964,1,1,spa,1,22,2,NA,prime,sofa
107948480,0.490745187,0.482859194,1,0.496517271,0.515214264,1,3.694625854,1,0.484973133,0.450504094,1,3.557434082,1,1,spa,1,22,2,NA,prime,sofa
107948488,0.493629575,0.454801798,1,0.496643007,0.505935252,1,3.671386719,1,0.490616173,0.403668344,1,3.48223877,1,1,spa,1,22,2,NA,prime,sofa
107948496,0.493576914,0.502822518,1,0.495680302,0.517439961,1,3.686386108,1,0.491473526,0.488205135,1,3.649963379,1,1,spa,1,22,2,NA,prime,sofa
107948504,0.494284809,0.469060093,1,0.495791107,0.527455688,1,3.729324341,1,0.49277848,0.410664499,1,3.508987427,1,1,spa,1,22,2,NA,prime,sofa
107948512,0.492591143,0.455837131,1,0.494491875,0.522749007,1,3.707595825,1,0.49069041,0.388925254,1,3.42376709,1,1,spa,1,22,2,NA,prime,sofa
107948520,0.491792291,0.479916394,1,0.496413201,0.532692492,1,3.728012085,1,0.487171382,0.427140296,1,3.543502808,1,1,spa,1,22,2,NA,prime,sofa
107948528,0.492459238,0.478030384,1,0.493368417,0.522715211,1,3.729537964,1,0.491550088,0.433345556,1,3.504226685,1,1,spa,1,22,2,NA,prime,sofa
107948536,0.497930139,0.447008282,1,0.497747988,0.523295283,1,3.744613647,1,0.498112291,0.370721281,1,3.404815674,1,1,spa,1,22,2,NA,prime,sofa
107948552,0.495946974,0.462437242,1,0.492471099,0.523783147,1,3.745803833,1,0.499422848,0.401091337,1,3.47618103,1,1,spa,1,22,2,NA,prime,sofa
107948560,0.495087087,0.503202438,1,0.498613209,0.528109491,1,3.736816406,1,0.491560936,0.478295356,1,3.646682739,1,1,spa,1,22,2,NA,prime,sofa
107948568,0.486515641,0.490763068,1,0.489133179,0.527590573,1,3.743789673,1,0.483898133,0.453935564,1,3.6171875,1,1,spa,1,22,2,NA,prime,sofa
107948576,0.495483935,0.497063339,1,0.499080956,0.529124439,1,3.726303101,1,0.491886944,0.465002209,1,3.662704468,1,1,spa,1,22,2,NA,prime,sofa
107948584,0.491308153,0.486711085,1,0.493703872,0.512095034,1,3.873413086,1,0.488912463,0.461327136,1,3.616317749,1,1,spa,1,22,2,NA,prime,sofa
107948592,0.495076209,0.485582709,1,0.498377323,0.524005353,1,3.748352051,1,0.491775095,0.447160065,1,3.603012085,1,1,spa,1,22,2,NA,prime,sofa
107948600,0.489645541,0.513277173,1,0.494472206,0.534909248,1,3.777252197,1,0.484818846,0.491645157,1,3.677230835,1,1,spa,1,22,2,NA,prime,sofa
107948608,0.497651577,0.488658935,1,0.501836658,0.515634358,1,3.739852905,1,0.493466467,0.461683512,1,3.666748047,1,1,spa,1,22,2,NA,blank,blank
107948616,0.494227052,0.443342507,1,0.497410387,0.508563578,1,3.742980957,1,0.491043717,0.378121436,1,3.50239563,1,1,spa,1,22,2,NA,blank,blank
107948624,0.490916729,0.513051271,1,0.496879756,0.526253819,1,3.777496338,1,0.484953672,0.499848694,1,3.762771606,1,1,spa,1,22,2,NA,blank,blank
107948632,0.495756328,0.49897635,1,0.4957757,0.530015409,1,3.78805542,1,0.495736957,0.46793732,1,3.66192627,1,1,spa,1,22,2,NA,blank,blank
107948640,0.490427911,0.503665268,1,0.494000256,0.526843488,1,3.769989014,1,0.486855567,0.480487078,1,3.74281311,1,1,spa,1,22,2,NA,blank,blank
107948648,0.493264854,0.474649489,1,0.496121198,0.526894629,1,3.78742981,1,0.49040848,0.422404379,1,3.601333618,1,1,spa,1,22,2,NA,blank,blank
107948656,0.494048536,0.49549824,1,0.496848315,0.53063184,1,3.790084839,1,0.491248727,0.46036464,1,3.651367188,1,1,spa,1,22,2,NA,audio,audio
107948664,0.492474407,0.507874787,1,0.495046556,0.535006225,1,3.80128479,1,0.489902258,0.480743319,1,3.730438232,1,1,spa,1,22,2,NA,audio,audio
107948672,0.491694152,0.490170389,1,0.498268187,0.528694868,1,3.809173584,1,0.485120088,0.451645911,1,3.621002197,1,1,spa,1,22,2,NA,audio,audio
107948680,0.491581172,0.514947891,1,0.493292391,0.531052887,1,3.808792114,1,0.489869952,0.498842895,1,3.732849121,1,1,spa,1,22,2,NA,audio,audio
107948688,0.49311924,0.4997226,1,0.497054458,0.522702396,1,3.803771973,1,0.489183992,0.476742804,1,3.754699707,1,1,spa,1,22,2,NA,audio,audio
107948696,0.493162572,0.469055831,1,0.496197909,0.531093299,1,3.811416626,1,0.490127236,0.407018393,1,3.569259644,1,1,spa,1,22,2,NA,audio,audio
107948704,0.492159724,0.499037564,1,0.495046318,0.530477703,1,3.79397583,1,0.489273161,0.467597425,1,3.645385742,1,1,spa,1,22,2,NA,audio,audio
107948712,0.49040401,0.485820115,1,0.492063135,0.521983564,1,3.782913208,1,0.488744885,0.449656636,1,3.628036499,1,1,spa,1,22,2,NA,audio,audio
107948720,0.491503239,0.459933877,1,0.494268775,0.53371489,1,3.801239014,1,0.488737732,0.386152893,1,3.47706604,1,1,spa,1,22,2,NA,audio,audio
107948728,0.491908193,0.507226169,1,0.492263675,0.532396197,1,3.79335022,1,0.49155274,0.482056111,1,3.714355469,1,1,spa,1,22,2,NA,audio,audio
107948736,0.492465615,0.468178421,1,0.492080688,0.530458629,1,3.801513672,1,0.492850572,0.405898213,1,3.543380737,1,1,spa,1,22,2,NA,audio,audio
107948744,0.49402076,0.508059144,1,0.495226651,0.540148318,1,3.806472778,1,0.492814839,0.47597,1,3.514587402,1,1,spa,1,22,2,NA,audio,audio
107948752,0.490406543,0.421041846,1,0.490736783,0.530995727,1,3.795669556,1,0.490076303,0.311087996,1,3.332778931,1,1,spa,1,22,2,NA,audio,audio
107948760,0.496504903,0.504767776,1,0.495821148,0.53863728,1,3.803695679,1,0.497188658,0.470898271,1,3.424560547,1,1,spa,1,22,2,NA,audio,audio
107948768,0.497456372,0.518843353,1,0.499324501,0.537685871,1,3.812179565,1,0.495588213,0.500000834,1,3.583816528,1,1,spa,1,22,2,NA,audio,audio
107948776,0.499929518,0.55703491,1,0.495117962,0.54100287,1,3.820907593,1,0.504741073,0.57306695,1,3.712860107,1,1,spa,1,22,2,NA,audio,audio
107948784,0.497212529,0.48503387,1,0.494910359,0.495910376,1,3.903259277,1,0.499514669,0.474157333,1,3.719024658,1,1,spa,1,22,2,NA,audio,audio
107948800,0.497541726,0.542120457,1,0.494520813,0.538015008,1,3.822738647,1,0.500562668,0.546225846,1,3.763320923,1,1,spa,1,22,2,NA,audio,audio
107948808,0.497730851,0.536996484,1,0.497192681,0.532834113,1,3.802062988,1,0.498268992,0.541158795,1,3.794494629,1,1,spa,1,22,2,NA,audio,audio
107948816,0.498635828,0.528549194,1,0.494676292,0.530349851,1,3.778182983,1,0.502595365,0.526748478,1,3.746536255,1,1,spa,1,22,2,NA,audio,audio
107948824,0.499468267,0.522347391,1,0.497106284,0.52754128,1,3.795410156,1,0.50183022,0.517153502,1,3.744293213,1,1,spa,1,22,2,NA,audio,audio
107948832,0.49518311,0.522419512,1,0.494448394,0.545767963,1,3.778274536,1,0.495917857,0.499071062,1,3.742416382,1,1,spa,1,22,2,NA,audio,audio
107948840,0.496914148,0.515475869,1,0.492200255,0.516589582,1,3.713378906,1,0.501628041,0.514362216,1,3.707077026,1,1,spa,1,22,2,NA,audio,audio
107948848,0.496150345,0.522753358,1,0.49434182,0.540588379,1,3.772644043,1,0.497958869,0.504918337,1,3.708908081,1,1,spa,1,22,2,NA,audio,audio
107948856,0.49736613,0.5203408,1,0.493388444,0.533157468,1,3.753860474,1,0.501343787,0.507524073,1,3.535705566,1,1,spa,1,22,2,NA,audio,audio
107948864,0.495922178,0.576093554,1,0.494862646,0.536741257,1,3.757400513,1,0.49698171,0.615445912,1,3.580612183,1,1,spa,1,22,2,NA,audio,audio
107948872,0.495971262,0.533686042,1,0.494817883,0.541317344,1,3.774200439,1,0.497124612,0.52605468,1,3.515853882,1,1,spa,1,22,2,NA,audio,audio
107948880,0.493450254,0.550513387,1,0.490972698,0.532488108,1,3.731918335,1,0.495927811,0.568538666,1,3.561340332,1,1,spa,1,22,2,NA,audio,audio
107948896,0.495490104,0.547646999,1,0.493868232,0.530420601,1,3.762985229,1,0.497111976,0.564873457,1,3.601394653,1,1,spa,1,22,2,NA,audio,audio
107948904,0.495765328,0.556744695,1,0.496713609,0.536634505,1,3.752029419,1,0.494817019,0.576854885,1,3.635437012,1,1,spa,1,22,2,NA,audio,audio
107948912,0.496863246,0.535671592,1,0.497179359,0.49099493,1,3.632629395,1,0.496547133,0.580348313,1,3.600448608,1,1,spa,1,22,2,NA,audio,audio
107948920,0.494856328,0.536503792,1,0.495506734,0.534363389,1,3.746200562,1,0.494205922,0.538644254,1,3.572235107,1,1,spa,1,22,2,NA,audio,audio
107948928,0.495134592,0.531239331,1,0.498137176,0.510765553,1,3.692550659,1,0.492131978,0.551713109,1,3.630783081,1,1,spa,1,22,2,NA,audio,audio
107948936,0.495071411,0.519463658,1,0.494289309,0.516498208,1,3.694519043,1,0.495853543,0.522429168,1,3.607025146,1,1,spa,1,22,2,NA,audio,audio
107948944,0.496646941,0.515575469,1,0.497765124,0.523435354,1,3.723052979,1,0.495528758,0.507715583,1,3.55090332,1,1,spa,1,22,2,NA,audio,audio
107948952,0.49504894,0.512764156,1,0.496984571,0.503346562,1,3.65637207,1,0.493113339,0.522181749,1,3.602783203,1,1,spa,1,22,2,NA,audio,audio
107948960,0.493615061,0.511529684,1,0.491802454,0.502805948,1,3.65927124,1,0.495427668,0.520253479,1,3.558959961,1,1,spa,1,22,2,NA,audio,audio
107948968,0.495221317,0.512892902,1,0.494992733,0.501006603,1,3.648086548,1,0.495449901,0.524779201,1,3.571792603,1,1,spa,1,22,2,NA,audio,audio
107948976,0.494459212,0.526200354,1,0.492430717,0.51618439,1,3.700500488,1,0.496487707,0.536216319,1,3.574951172,1,1,spa,1,22,2,NA,audio,audio
107948984,0.497918785,0.513887644,1,0.496580154,0.515867829,1,3.654724121,1,0.499257416,0.511907399,1,3.482711792,1,1,spa,1,22,2,NA,audio,audio
107948992,0.495200217,0.510289192,1,0.494011492,0.497753084,1,3.622756958,1,0.496388942,0.52282536,1,3.472000122,1,1,spa,1,22,2,NA,audio,audio
107949000,0.498149514,0.508749902,1,0.496940553,0.517757237,1,3.66065979,1,0.499358445,0.499742597,1,3.431472778,1,1,spa,1,22,2,NA,audio,audio
107949008,0.496020019,0.499989063,1,0.494520217,0.492827773,1,3.5965271,1,0.497519791,0.507150352,1,3.413696289,1,1,spa,1,22,2,NA,audio,audio
107949016,0.494569778,0.51681304,1,0.495713085,0.502617776,1,3.629821777,1,0.493426442,0.531008363,1,3.464248657,1,1,spa,1,22,2,NA,audio,audio
107949024,0.500057936,0.5351125,1,0.499531895,0.534026325,1,3.701004028,1,0.500584006,0.536198676,1,3.476791382,1,1,spa,1,22,2,NA,audio,audio
107949032,0.495317638,0.525646091,1,0.492695093,0.538228154,1,3.681594849,1,0.497940212,0.513064027,1,3.442169189,1,1,spa,1,22,2,NA,audio,audio
107949040,0.496902674,0.519470394,1,0.494160533,0.525398195,1,3.649230957,1,0.499644816,0.513542593,1,3.43800354,1,1,spa,1,22,2,NA,audio,audio
