SystemTimeStamp,meanX,meanY,meanValidity,lX,lY,lV,lPupil,lPupilV,rX,rY,rV,rPupil,rPupilV,participant,baby_id,dataBirth,sex,testDate,language,list,trialID,trial,trialType,getter,phase,stimulus,locationTarget
602454272,0.496369302,0.355575562,1,0.495645195,0.355835348,1,3.376419067,1,0.497093409,0.355315745,1,3.103256226,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454272,0.497626662,0.358411938,1,0.494708627,0.35266161,1,3.352783203,1,0.500544727,0.364162266,1,3.114608765,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454272,0.502326608,0.347559124,1,0.497206092,0.325150788,1,3.312850952,1,0.507447064,0.369967461,1,3.12059021,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454272,0.49607873,0.356785268,1,0.49071911,0.344759077,1,3.305877686,1,0.50143832,0.368811458,1,3.071807861,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454272,0.497553349,0.376548588,1,0.489373565,0.400202811,1,3.427642822,1,0.505733132,0.352894396,1,3.098327637,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454272,0.489311695,0.297010213,1,0.484322667,0.239561781,1,3.142120361,1,0.494300753,0.35445863,1,3.076904297,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454272,0.48269403,0.337021768,1,0.469531775,0.328562796,1,3.322052002,1,0.495856255,0.34548077,1,3.105529785,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454336,0.480193555,0.277094871,1,0.470706016,0.245988265,1,3.192977905,1,0.489681065,0.308201492,1,3.016036987,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454336,0.480355233,0.308550715,1,0.474406362,0.293043703,1,3.279724121,1,0.486304104,0.324057698,1,3.08996582,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454336,0.480120987,0.341880649,1,0.473094434,0.36192444,1,3.41116333,1,0.48714754,0.321836859,1,3.076309204,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454336,0.479911983,0.297794163,1,0.475763232,0.292066723,1,3.29208374,1,0.484060705,0.303521574,1,3.020339966,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454336,0.475320727,0.313257605,1,0.466906428,0.364559531,1,3.444030762,1,0.483735025,0.261955678,1,2.946533203,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454336,0.476574332,0.322433591,1,0.469867021,0.316346556,1,3.326690674,1,0.483281642,0.328520626,1,3.091049194,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454336,0.47835803,0.334709525,1,0.474500567,0.344482869,1,3.3828125,1,0.482215494,0.324936152,1,3.091415405,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454336,0.481300771,0.287592053,1,0.473267615,0.270180255,1,3.236633301,1,0.489333928,0.305003881,1,3.030929565,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454400,0.478107572,0.307193398,1,0.471289337,0.294293046,1,3.276809692,1,0.484925836,0.320093751,1,3.033050537,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454400,0.483420491,0.30871141,1,0.478152871,0.289834201,1,3.267272949,1,0.488688082,0.327588648,1,3.028839111,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454400,0.477636546,0.275959998,1,0.473557264,0.285379589,1,3.245223999,1,0.481715828,0.266540408,1,2.940673828,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454400,0.475491226,0.310526937,1,0.469988495,0.314196378,1,3.288833618,1,0.480993956,0.306857497,1,2.996612549,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454400,0.479199767,0.297031045,1,0.468720078,0.308937967,1,3.280578613,1,0.489679456,0.285124153,1,3.006698608,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454400,0.477020562,0.287257344,1,0.471471965,0.263783306,1,3.238830566,1,0.482569158,0.310731381,1,3.02243042,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454400,0.48214516,0.306268156,1,0.469868094,0.32062009,1,3.331756592,1,0.494422227,0.291916251,1,2.962295532,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454400,0.474158347,0.300396025,1,0.46506384,0.288463056,1,3.24911499,1,0.483252853,0.312329024,1,3.036849976,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454464,0.477875084,0.353124976,1,0.466219217,0.360815287,1,3.401290894,1,0.489530951,0.345434666,1,3.063461304,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454464,0.478858113,0.355037659,1,0.466972858,0.367891937,1,3.395233154,1,0.490743369,0.342183381,1,3.086090088,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454464,0.476038933,0.292078376,1,0.468762964,0.298591733,1,3.282089233,1,0.483314872,0.285565019,1,2.979492188,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454464,0.47653541,0.323018074,1,0.473377407,0.314074188,1,3.309051514,1,0.479693413,0.33196196,1,3.058151245,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454464,0.480812401,0.309927821,1,0.475019932,0.325641066,1,3.335906982,1,0.486604869,0.294214576,1,3.010818481,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454464,0.478189528,0.308521271,1,0.476677865,0.302182704,1,3.268096924,1,0.479701221,0.314859867,1,3.070678711,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454464,0.480137199,0.317582488,1,0.469235033,0.351062685,1,3.352172852,1,0.491039366,0.284102261,1,2.960525513,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454528,0.476072848,0.307750285,1,0.465273619,0.301206499,1,3.282806396,1,0.486872077,0.31429407,1,3.062805176,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454528,0.48292461,0.290459663,1,0.475908369,0.276570439,1,3.240142822,1,0.489940852,0.304348886,1,3.027572632,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454528,0.481701672,0.309566259,1,0.476272523,0.315204233,1,3.308868408,1,0.487130791,0.303928316,1,3.035217285,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454528,0.480975181,0.329761207,1,0.476954132,0.318337381,1,3.288375854,1,0.484996229,0.341185063,1,3.115158081,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454528,0.487098843,0.295498192,1,0.478788197,0.313098669,1,3.298675537,1,0.495409489,0.277897745,1,2.983474731,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454528,0.472912133,0.336659253,1,0.46566692,0.379339218,1,3.431015015,1,0.480157375,0.293979287,1,3.015884399,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454528,0.471957564,0.361850023,1,0.465190947,0.405646294,1,3.475631714,1,0.478724182,0.318053782,1,3.064254761,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454528,0.472023547,0.305202931,1,0.466346681,0.327537328,1,3.326522827,1,0.477700382,0.282868534,1,2.97946167,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454592,0.474891841,0.361629844,1,0.470979303,0.392587751,1,3.474365234,1,0.47880441,0.330671936,1,3.087600708,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454592,0.46574834,0.263266087,1,0.459218681,0.256995469,1,3.202575684,1,0.472277999,0.269536704,1,2.963378906,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454592,0.472875059,0.308975101,1,0.462326139,0.334709316,1,3.354156494,1,0.483424008,0.283240855,1,3,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454592,0.47219348,0.34903574,1,0.464561939,0.367103755,1,3.417907715,1,0.47982505,0.330967695,1,3.074798584,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454592,0.474589527,0.334201753,1,0.46988526,0.379452705,1,3.440673828,1,0.479293823,0.288950801,1,2.994003296,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454592,0.472507179,0.271276355,1,0.460523158,0.259952635,1,3.232406616,1,0.484491229,0.282600105,1,3.012527466,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454592,0.475241512,0.271150023,1,0.471807003,0.242004439,1,3.22694397,1,0.478676021,0.300295621,1,3.051620483,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454592,0.472713619,0.27707535,1,0.461400002,0.25599274,1,3.203155518,1,0.484027237,0.29815793,1,3.041046143,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454656,0.470604718,0.321311951,1,0.456168115,0.321604401,1,3.357971191,1,0.485041291,0.3210195,1,3.070724487,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454656,0.466120064,0.315660894,1,0.45285973,0.334553987,1,3.333816528,1,0.479380429,0.296767771,1,3.009277344,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454656,0.471461892,0.324942708,1,0.459991783,0.353018731,1,3.395401001,1,0.482931972,0.296866655,1,3.027923584,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454656,0.463766932,0.330186069,1,0.459997147,0.332621247,1,3.359634399,1,0.467536718,0.327750862,1,3.105072021,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454656,0.470199227,0.296551168,1,0.466436386,0.29889816,1,3.275909424,1,0.473962098,0.294204146,1,3.043029785,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454656,0.467118055,0.283521175,1,0.459030271,0.275879472,1,3.268676758,1,0.475205839,0.291162878,1,3.031936646,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454656,0.463575363,0.294745386,1,0.452256799,0.313615292,1,3.360855103,1,0.474893928,0.275875509,1,3.015823364,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454656,0.466377735,0.343641281,1,0.45981431,0.382463157,1,3.449432373,1,0.47294113,0.304819405,1,3.03137207,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454784,0.468278915,0.332835555,1,0.462755859,0.345710397,1,3.39074707,1,0.47380197,0.319960713,1,3.059661865,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454784,0.469527572,0.347874701,1,0.46439448,0.367009133,1,3.431427002,1,0.474660665,0.328740239,1,3.076812744,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454784,0.473090172,0.362642884,1,0.469131827,0.391796321,1,3.483642578,1,0.477048546,0.333489418,1,3.135452271,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454784,0.470135868,0.288607955,1,0.468886942,0.294306725,1,3.300735474,1,0.471384794,0.282909185,1,3.019851685,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454784,0.46719712,0.317245901,1,0.469657391,0.317448735,1,3.310211182,1,0.464736879,0.317043036,1,3.097610474,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454784,0.470835418,0.332099736,1,0.464366883,0.357536465,1,3.416931152,1,0.477303952,0.306663036,1,3.079833984,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454784,0.470149517,0.342219532,1,0.462473989,0.394001484,1,3.476379395,1,0.477825016,0.290437579,1,3.01701355,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454784,0.47479412,0.287487239,1,0.469330698,0.294224292,1,3.266586304,1,0.480257541,0.280750185,1,3.009414673,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454848,0.474824399,0.271466374,1,0.464685082,0.283171743,1,3.294769287,1,0.484963715,0.259760976,1,2.95161438,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454848,0.468386471,0.275633693,1,0.463232428,0.277446657,1,3.277328491,1,0.473540515,0.273820698,1,3.022567749,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454848,0.464568973,0.290405333,1,0.46273151,0.289230555,1,3.30305481,1,0.466406435,0.291580081,1,3.060134888,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454848,0.469499409,0.271754503,1,0.464747876,0.247153461,1,3.206390381,1,0.474250972,0.296355516,1,3.054473877,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454848,0.469341367,0.269197911,1,0.466048807,0.244612888,1,3.225860596,1,0.472633928,0.293782949,1,3.077713013,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454848,0.465975791,0.321927935,1,0.463932008,0.368394494,1,3.446472168,1,0.468019575,0.275461376,1,2.99432373,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,prime,cadira,NA
602454848,0.475583375,0.344292462,1,0.470113605,0.370171458,1,3.452072144,1,0.481053144,0.318413436,1,3.097198486,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,BLANK,blank,NA
602454848,0.47272253,0.306742132,1,0.471219659,0.315625399,1,3.386352539,1,0.474225372,0.297858864,1,3.053573608,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,BLANK,blank,NA
602454912,0.469156384,0.301476151,1,0.468327224,0.30200097,1,3.309188843,1,0.469985515,0.300951332,1,3.035736084,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,BLANK,blank,NA
602454912,0.476505011,0.273978084,1,0.474146307,0.26455757,1,3.253036499,1,0.478863716,0.283398598,1,3.050811768,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,BLANK,blank,NA
602454912,0.472368985,0.313328147,1,0.466989964,0.306437552,1,3.343994141,1,0.477748007,0.320218772,1,3.122329712,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,BLANK,blank,NA
602454912,0.470807731,0.329383969,1,0.468374044,0.346191585,1,3.412124634,1,0.473241448,0.312576383,1,3.098800659,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,BLANK,blank,NA
602454912,0.468850195,0.293782443,1,0.467291415,0.308022678,1,3.344238281,1,0.470409006,0.279542208,1,3.070739746,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602454912,0.468897581,0.311616957,1,0.463415653,0.330265522,1,3.365356445,1,0.47437951,0.292968363,1,3.045028687,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602454912,0.468711823,0.307278812,1,0.466435432,0.312418401,1,3.357543945,1,0.470988214,0.302139252,1,3.06842041,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602454912,0.4691118,0.322073281,1,0.46722436,0.330329597,1,3.381866455,1,0.470999241,0.313816994,1,3.093902588,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602454976,0.468435436,0.307552487,1,0.466855168,0.319246113,1,3.383773804,1,0.470015705,0.29585886,1,3.040023804,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602454976,0.47186324,0.338356733,1,0.466904908,0.335759819,1,3.37600708,1,0.476821572,0.340953648,1,3.074325562,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602454976,0.481396735,0.426120579,1,0.481619865,0.430270642,1,3.460083008,1,0.481173605,0.421970516,1,3.211578369,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602454976,0.48238188,0.458986074,1,0.483952373,0.496905893,1,3.551635742,1,0.480811417,0.421066254,1,3.176300049,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602454976,0.491205752,0.394304872,1,0.488850743,0.393900961,1,3.382736206,1,0.493560761,0.394708812,1,3.081237793,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602454976,0.498465419,0.416127145,1,0.487965733,0.471323311,1,3.51663208,1,0.508965075,0.360931009,1,2.982650757,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602454976,0.49515754,0.431426167,1,0.488520652,0.44497478,1,3.471984863,1,0.501794457,0.417877525,1,3.111709595,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602454976,0.491717249,0.403193951,1,0.4877837,0.488211036,1,3.507736206,1,0.495650798,0.318176836,1,2.936416626,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602455040,0.500399947,0.438691705,1,0.496423066,0.511830509,1,3.560974121,1,0.504376829,0.365552902,1,2.99861145,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602455040,0.495997608,0.447617352,1,0.493871659,0.456758976,1,3.478820801,1,0.498123586,0.438475698,1,3.146759033,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602455040,0.493356377,0.452345759,1,0.489712149,0.480597556,1,3.515853882,1,0.497000605,0.424093962,1,3.127807617,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602455040,0.493972778,0.453557074,1,0.485377073,0.496815711,1,3.554000854,1,0.502568483,0.410298407,1,3.110961914,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602455040,0.495225936,0.469432265,1,0.490538895,0.506300926,1,3.54486084,1,0.499912977,0.432563603,1,3.124755859,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602455040,0.496811748,0.443853617,1,0.49040845,0.513604641,1,3.554885864,1,0.503215015,0.374102622,1,3.050094604,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602455040,0.494648695,0.438229442,1,0.489719659,0.465362191,1,3.514587402,1,0.499577701,0.411096692,1,3.097869873,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602455104,0.496430814,0.4304322,1,0.490384787,0.498139113,1,3.56072998,1,0.502476871,0.362725258,1,2.989395142,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602455104,0.49772805,0.464325756,1,0.491877198,0.509660244,1,3.567306519,1,0.503578901,0.418991268,1,3.116073608,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602455104,0.497051477,0.447887897,1,0.487966627,0.46585831,1,3.509292603,1,0.506136358,0.429917485,1,3.159118652,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602455104,0.498322099,0.452573061,1,0.493029237,0.494382232,1,3.545501709,1,0.503614962,0.41076389,1,3.107345581,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602455104,0.501661539,0.45987165,1,0.498364747,0.498715609,1,3.544250488,1,0.504958332,0.42102769,1,3.097000122,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602455104,0.496457726,0.48134321,1,0.494244725,0.514160633,1,3.594345093,1,0.498670727,0.448525816,1,3.154998779,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602455104,0.495307326,0.460585535,1,0.492885232,0.502571702,1,3.545028687,1,0.497729421,0.418599397,1,3.118362427,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602455104,0.496124327,0.428231657,1,0.490058333,0.481356949,1,3.553497314,1,0.502190292,0.375106364,1,3.041412354,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602455168,0.495370418,0.442283332,1,0.48741132,0.488444567,1,3.556289673,1,0.503329515,0.396122098,1,3.074554443,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602455168,0.499549836,0.443692982,1,0.498027205,0.454470217,1,3.500610352,1,0.501072466,0.432915747,1,3.12663269,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602455168,0.498562753,0.471059859,1,0.497070402,0.495709479,1,3.57623291,1,0.500055075,0.446410209,1,3.170089722,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602455168,0.491357595,0.447182477,1,0.489431828,0.468068361,1,3.529907227,1,0.493283361,0.426296562,1,3.183486938,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602455168,0.495642781,0.456834882,1,0.48374334,0.496378511,1,3.557052612,1,0.507542193,0.417291254,1,3.123413086,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602455168,0.498235464,0.403360069,1,0.494515598,0.449845403,1,3.485427856,1,0.50195533,0.356874704,1,2.976577759,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602455168,0.498722136,0.454565018,1,0.497237086,0.516692936,1,3.595458984,1,0.500207186,0.3924371,1,3.085098267,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602455168,0.492301226,0.464812458,1,0.492495447,0.493923336,1,3.559295654,1,0.492107004,0.435701579,1,3.165267944,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602455232,0.492738903,0.469439775,1,0.489502221,0.481224895,1,3.556213379,1,0.495975584,0.457654655,1,3.189056396,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602455232,0.493351072,0.480329037,1,0.493040115,0.517955005,1,3.602264404,1,0.49366203,0.442703098,1,3.203369141,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602455232,0.489508986,0.496317595,1,0.485111982,0.497444749,1,3.588546753,1,0.493905962,0.495190442,1,3.257995605,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602455232,0.499265909,0.438381374,1,0.500235558,0.515999198,1,3.609268188,1,0.498296261,0.36076355,1,2.994934082,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602455232,0.496845663,0.412325025,1,0.493698478,0.439902604,1,3.476013184,1,0.499992818,0.384747446,1,3.075424194,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602455232,0.500315785,0.452357948,1,0.494589835,0.500959754,1,3.576782227,1,0.506041765,0.403756171,1,3.143722534,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602455232,0.491043329,0.492169738,1,0.491116107,0.501727283,1,3.568664551,1,0.490970522,0.482612163,1,3.259170532,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602455232,0.493650675,0.517607808,1,0.495231718,0.523386121,1,3.630508423,1,0.492069662,0.511829555,1,3.321487427,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602455296,0.496195674,0.4715617,1,0.494134694,0.514780939,1,3.609512329,1,0.498256654,0.428342462,1,3.176620483,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602455296,0.492667437,0.473213673,1,0.489603907,0.518064022,1,3.592651367,1,0.495730966,0.428363293,1,3.128997803,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602455296,0.494355023,0.493343949,1,0.491503984,0.516953349,1,3.602081299,1,0.497206032,0.46973452,1,3.225753784,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602455296,0.496242762,0.473280907,1,0.492255598,0.515349925,1,3.609100342,1,0.500229955,0.431211919,1,3.150985718,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602455296,0.49636659,0.50979948,1,0.495982617,0.521146536,1,3.605926514,1,0.496750563,0.498452425,1,3.288619995,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602455296,0.496101379,0.481938422,1,0.489742965,0.531640828,1,3.599334717,1,0.502459824,0.432236046,1,3.160949707,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
602455296,0.49643749,0.452931285,1,0.495357186,0.488901317,1,3.56729126,1,0.497517794,0.416961282,1,3.095916748,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,8,1,2,7,audio,audio,NA
